2026-02-19 23:00:47 |  WARNING | MarketingAdvantageAI | [AgenticValidation] Quality warnings for 8737688e-f9a4-4241-b257-e6b60bd489a4: below_minimum_quality
2026-02-28 23:24:40 |     INFO | MarketingAdvantageAI | [Scheduler] Started 4 background tasks (validation: True, conflict: True, temporal: True)
2026-02-28 23:24:40 |     INFO | MarketingAdvantageAI | [WatcherIngestorV2] 👀 Watching folder: C:\ProjectK\MarketingAdvantage_AI_v1\static\uploads\manual
2026-02-28 23:24:40 |     INFO | MarketingAdvantageAI | [agentic_validation] Worker started
2026-02-28 23:24:40 |     INFO | MarketingAdvantageAI | [conflict_detection] Worker started
2026-02-28 23:24:40 |     INFO | MarketingAdvantageAI | [temporal_revalidation] Worker started
2026-02-28 23:24:40 |     INFO | MarketingAdvantageAI | [HealthMonitor] Health monitor started
2026-02-28 23:25:40 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-28 23:25:40 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=147ms
2026-02-28 23:25:57 |     INFO | MarketingAdvantageAI | [WatcherIngestorV2] 📥 Detected new file → MASTER_INTEGRATION_GUIDE.txt
2026-02-28 23:25:57 |     INFO | MarketingAdvantageAI | [text_parser_v2] Reading text file: static\uploads\api\MASTER_INTEGRATION_GUIDE_4f58e0baf543433daca4e90c5dc16e17.txt
2026-02-28 23:25:57 |     INFO | MarketingAdvantageAI | [text_parser_v2] LLM normalization skipped (disabled).
2026-02-28 23:25:57 |     INFO | MarketingAdvantageAI | [ERROR] Direct ingestion failed for 3919a498-0bfd-41d5-9c43-532ee7e4978f: type object 'IngestionServiceV2' has no attribute '_extract_chunks'
2026-02-28 23:25:57 |  WARNING | MarketingAdvantageAI | [file_router_v2] Ingestion failed: type object 'IngestionServiceV2' has no attribute '_set_file_error'
2026-02-28 23:25:57 |  WARNING | MarketingAdvantageAI | [WatcherIngestorV2] ❌ Failed to process MASTER_INTEGRATION_GUIDE.txt: 500: type object 'IngestionServiceV2' has no attribute '_set_file_error'
2026-02-28 23:26:40 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-28 23:26:40 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=7ms
2026-02-28 23:26:50 |     INFO | MarketingAdvantageAI | [ConflictEngine] No rows pending conflict analysis.
2026-02-28 23:26:50 |     INFO | MarketingAdvantageAI | [conflict_detection] ✅ Run complete | processed=0 | duration=10ms
2026-02-28 23:27:40 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-28 23:27:40 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=6ms
2026-02-28 23:28:40 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-28 23:28:40 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=6ms
2026-02-28 23:28:50 |     INFO | MarketingAdvantageAI | [ConflictEngine] No rows pending conflict analysis.
2026-02-28 23:28:50 |     INFO | MarketingAdvantageAI | [conflict_detection] ✅ Run complete | processed=0 | duration=7ms
2026-02-28 23:29:40 |     INFO | MarketingAdvantageAI | [TemporalRevalidation] No rows pending temporal review.
2026-02-28 23:29:40 |     INFO | MarketingAdvantageAI | [temporal_revalidation] ✅ Run complete | processed=0 | duration=29ms
2026-02-28 23:29:40 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-28 23:29:40 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=26ms
2026-02-28 23:30:40 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-28 23:30:40 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=4ms
2026-02-28 23:30:50 |     INFO | MarketingAdvantageAI | [ConflictEngine] No rows pending conflict analysis.
2026-02-28 23:30:50 |     INFO | MarketingAdvantageAI | [conflict_detection] ✅ Run complete | processed=0 | duration=6ms
2026-02-28 23:31:40 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-28 23:31:40 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=4ms
2026-02-28 23:32:40 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-28 23:32:40 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=4ms
2026-02-28 23:32:50 |     INFO | MarketingAdvantageAI | [ConflictEngine] No rows pending conflict analysis.
2026-02-28 23:32:50 |     INFO | MarketingAdvantageAI | [conflict_detection] ✅ Run complete | processed=0 | duration=4ms
2026-02-28 23:33:40 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-28 23:33:40 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=5ms
2026-02-28 23:34:40 |     INFO | MarketingAdvantageAI | [TemporalRevalidation] No rows pending temporal review.
2026-02-28 23:34:40 |     INFO | MarketingAdvantageAI | [temporal_revalidation] ✅ Run complete | processed=0 | duration=6ms
2026-02-28 23:34:40 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-28 23:34:40 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=7ms
2026-02-28 23:34:50 |     INFO | MarketingAdvantageAI | [ConflictEngine] No rows pending conflict analysis.
2026-02-28 23:34:50 |     INFO | MarketingAdvantageAI | [conflict_detection] ✅ Run complete | processed=0 | duration=7ms
2026-02-28 23:35:14 |     INFO | MarketingAdvantageAI | [Scheduler] Initiating graceful shutdown...
2026-02-28 23:35:14 |     INFO | MarketingAdvantageAI | [temporal_revalidation] Worker stopped
2026-02-28 23:35:14 |     INFO | MarketingAdvantageAI | [HealthMonitor] Health monitor stopped
2026-02-28 23:35:14 |     INFO | MarketingAdvantageAI | [agentic_validation] Worker stopped
2026-02-28 23:35:14 |     INFO | MarketingAdvantageAI | [conflict_detection] Worker stopped
2026-02-28 23:35:14 |     INFO | MarketingAdvantageAI | [Scheduler] All tasks completed gracefully
2026-02-28 23:35:14 |     INFO | MarketingAdvantageAI | [Scheduler] Scheduler stopped
2026-02-28 23:35:20 |     INFO | MarketingAdvantageAI | [WatcherIngestorV2] Background watcher started with FastAPI server.
2026-02-28 23:35:20 |     INFO | MarketingAdvantageAI | [Scheduler] Starting validation scheduler | validation_interval=60s | conflict_interval=120s | temporal_interval=300s
2026-02-28 23:35:20 |     INFO | MarketingAdvantageAI | [Scheduler] Started 4 background tasks (validation: True, conflict: True, temporal: True)
2026-02-28 23:35:20 |     INFO | MarketingAdvantageAI | [WatcherIngestorV2] 👀 Watching folder: C:\ProjectK\MarketingAdvantage_AI_v1\static\uploads\manual
2026-02-28 23:35:20 |     INFO | MarketingAdvantageAI | [agentic_validation] Worker started
2026-02-28 23:35:20 |     INFO | MarketingAdvantageAI | [conflict_detection] Worker started
2026-02-28 23:35:20 |     INFO | MarketingAdvantageAI | [temporal_revalidation] Worker started
2026-02-28 23:35:20 |     INFO | MarketingAdvantageAI | [HealthMonitor] Health monitor started
2026-02-28 23:35:54 |     INFO | MarketingAdvantageAI | [Scheduler] Initiating graceful shutdown...
2026-02-28 23:35:54 |     INFO | MarketingAdvantageAI | [agentic_validation] Worker stopped
2026-02-28 23:35:54 |     INFO | MarketingAdvantageAI | [temporal_revalidation] Worker stopped
2026-02-28 23:35:54 |     INFO | MarketingAdvantageAI | [HealthMonitor] Health monitor stopped
2026-02-28 23:35:54 |     INFO | MarketingAdvantageAI | [conflict_detection] Worker stopped
2026-02-28 23:35:54 |     INFO | MarketingAdvantageAI | [Scheduler] All tasks completed gracefully
2026-02-28 23:35:54 |     INFO | MarketingAdvantageAI | [Scheduler] Scheduler stopped
2026-02-28 23:36:29 |     INFO | MarketingAdvantageAI | [WatcherIngestorV2] Background watcher started with FastAPI server.
2026-02-28 23:36:29 |     INFO | MarketingAdvantageAI | [Scheduler] Starting validation scheduler | validation_interval=60s | conflict_interval=120s | temporal_interval=300s
2026-02-28 23:36:29 |     INFO | MarketingAdvantageAI | [Scheduler] Started 4 background tasks (validation: True, conflict: True, temporal: True)
2026-02-28 23:36:29 |     INFO | MarketingAdvantageAI | [WatcherIngestorV2] 👀 Watching folder: C:\ProjectK\MarketingAdvantage_AI_v1\static\uploads\manual
2026-02-28 23:36:29 |     INFO | MarketingAdvantageAI | [agentic_validation] Worker started
2026-02-28 23:36:29 |     INFO | MarketingAdvantageAI | [conflict_detection] Worker started
2026-02-28 23:36:29 |     INFO | MarketingAdvantageAI | [temporal_revalidation] Worker started
2026-02-28 23:36:29 |     INFO | MarketingAdvantageAI | [HealthMonitor] Health monitor started
2026-02-28 23:37:30 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-28 23:37:30 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=137ms
2026-02-28 23:37:50 |     INFO | MarketingAdvantageAI | [WatcherIngestorV2] 📥 Detected new file → MASTER_INTEGRATION_GUIDE.txt
2026-02-28 23:37:50 |  WARNING | MarketingAdvantageAI | [file_router_v2] DB duplicate detected: MASTER_INTEGRATION_GUIDE.txt
2026-02-28 23:37:50 |     INFO | MarketingAdvantageAI | [WatcherIngestorV2] ✅ Auto-ingested MASTER_INTEGRATION_GUIDE.txt: status=skipped
2026-02-28 23:38:21 |     INFO | MarketingAdvantageAI | [WatcherIngestorV2] 📥 Detected new file → MASTER_INTEGRATION_GUIDE.txt
2026-02-28 23:38:21 |     INFO | MarketingAdvantageAI | [text_parser_v2] Reading text file: static\uploads\api\MASTER_INTEGRATION_GUIDE_9150e14a25f34dd493e66f49baa9e64f.txt
2026-02-28 23:38:21 |     INFO | MarketingAdvantageAI | [text_parser_v2] LLM normalization skipped (disabled).
2026-02-28 23:38:21 |     INFO | MarketingAdvantageAI | [segmenter_v2] Added/Updated GCI entry 0bfa660c...)
2026-02-28 23:38:21 |     INFO | MarketingAdvantageAI | [segmenter_v2] Added/Updated GCI entry 6c77c4e7...)
2026-02-28 23:38:21 |     INFO | MarketingAdvantageAI | [segmenter_v2] Added/Updated GCI entry 994e2e7f...)
2026-02-28 23:38:21 |     INFO | MarketingAdvantageAI | [segmenter_v2] Added/Updated GCI entry f2a240bd...)
2026-02-28 23:38:21 |     INFO | MarketingAdvantageAI | [segmenter_v2] Added/Updated GCI entry 6be80fc9...)
2026-02-28 23:38:21 |     INFO | MarketingAdvantageAI | [segmenter_v2] Added/Updated GCI entry 912d3efd...)
2026-02-28 23:38:21 |     INFO | MarketingAdvantageAI | [segmenter_v2] Added/Updated GCI entry 1865db33...)
2026-02-28 23:38:21 |     INFO | MarketingAdvantageAI | [segmenter_v2] Added/Updated GCI entry 6e92f27e...)
2026-02-28 23:38:21 |     INFO | MarketingAdvantageAI | [segmenter_v2] Added/Updated GCI entry d729eb90...)
2026-02-28 23:38:21 |     INFO | MarketingAdvantageAI | [segmenter_v2] Added/Updated GCI entry cb7c1a70...)
2026-02-28 23:38:21 |     INFO | MarketingAdvantageAI | [segmenter_v2] Added/Updated GCI entry 90a0a2c4...)
2026-02-28 23:38:21 |     INFO | MarketingAdvantageAI | [segmenter_v2] Added/Updated GCI entry 10ee42a8...)
2026-02-28 23:38:21 |     INFO | MarketingAdvantageAI | [segmenter_v2] Added/Updated GCI entry 344f8c60...)
2026-02-28 23:38:21 |     INFO | MarketingAdvantageAI | [segmenter_v2] Added/Updated GCI entry abb992a5...)
2026-02-28 23:38:21 |     INFO | MarketingAdvantageAI | [segmenter_v2] Added/Updated GCI entry bbd52f37...)
2026-02-28 23:38:21 |     INFO | MarketingAdvantageAI | [segmenter_v2] Added/Updated GCI entry 43764a24...)
2026-02-28 23:38:21 |     INFO | MarketingAdvantageAI | [segmenter_v2] Added/Updated GCI entry a1d01486...)
2026-02-28 23:38:21 |     INFO | MarketingAdvantageAI | [segmenter_v2] Added/Updated GCI entry fbca3c33...)
2026-02-28 23:38:21 |     INFO | MarketingAdvantageAI | [segmenter_v2] Added/Updated GCI entry 6c1f7de2...)
2026-02-28 23:38:21 |     INFO | MarketingAdvantageAI | [segmenter_v2] Added/Updated GCI entry bdfb3bfa...)
2026-02-28 23:38:21 |     INFO | MarketingAdvantageAI | [segmenter_v2] Added/Updated GCI entry 11c472a1...)
2026-02-28 23:38:21 |     INFO | MarketingAdvantageAI | [segmenter_v2] Added/Updated GCI entry 274ad240...)
2026-02-28 23:38:21 |     INFO | MarketingAdvantageAI | [segmenter_v2] Added/Updated GCI entry aac1cccb...)
2026-02-28 23:38:21 |     INFO | MarketingAdvantageAI | [segmenter_v2] Added/Updated GCI entry c6c94490...)
2026-02-28 23:38:21 |     INFO | MarketingAdvantageAI | [segmenter_v2] Added/Updated GCI entry cc1dc044...)
2026-02-28 23:38:21 |     INFO | MarketingAdvantageAI | [segmenter_v2] Added/Updated GCI entry ec69e7b4...)
2026-02-28 23:38:21 |     INFO | MarketingAdvantageAI | [segmenter_v2] Added/Updated GCI entry 07222c98...)
2026-02-28 23:38:21 |     INFO | MarketingAdvantageAI | [segmenter_v2] Added/Updated GCI entry ecb74a8c...)
2026-02-28 23:38:21 |     INFO | MarketingAdvantageAI | [segmenter_v2] Added/Updated GCI entry ad339c7b...)
2026-02-28 23:38:21 |     INFO | MarketingAdvantageAI | [segmenter_v2] Added/Updated GCI entry b67e4617...)
2026-02-28 23:38:21 |     INFO | MarketingAdvantageAI | [segmenter_v2] Added/Updated GCI entry c12b0e7a...)
2026-02-28 23:38:21 |     INFO | MarketingAdvantageAI | [segmenter_v2] Added/Updated GCI entry 0bfa660c...)
2026-02-28 23:38:21 |     INFO | MarketingAdvantageAI | [segmenter_v2] Added/Updated GCI entry 6c77c4e7...)
2026-02-28 23:38:21 |     INFO | MarketingAdvantageAI | [segmenter_v2] Added/Updated GCI entry 994e2e7f...)
2026-02-28 23:38:21 |     INFO | MarketingAdvantageAI | [segmenter_v2] Added/Updated GCI entry f2a240bd...)
2026-02-28 23:38:21 |     INFO | MarketingAdvantageAI | [segmenter_v2] Added/Updated GCI entry c0d04306...)
2026-02-28 23:38:21 |     INFO | MarketingAdvantageAI | [segmenter_v2] Added/Updated GCI entry 6be80fc9...)
2026-02-28 23:38:21 |     INFO | MarketingAdvantageAI | [segmenter_v2] Added/Updated GCI entry 912d3efd...)
2026-02-28 23:38:21 |     INFO | MarketingAdvantageAI | [segmenter_v2] Added/Updated GCI entry 70eb40ea...)
2026-02-28 23:38:21 |     INFO | MarketingAdvantageAI | [segmenter_v2] Added/Updated GCI entry 1865db33...)
2026-02-28 23:38:21 |     INFO | MarketingAdvantageAI | [segmenter_v2] Added/Updated GCI entry 6e92f27e...)
2026-02-28 23:38:21 |     INFO | MarketingAdvantageAI | [segmenter_v2] Added/Updated GCI entry d729eb90...)
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [segmenter_v2] Added/Updated GCI entry cb7c1a70...)
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [segmenter_v2] Added/Updated GCI entry aaa40b8a...)
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [segmenter_v2] Added/Updated GCI entry 4afcfba1...)
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [segmenter_v2] Added/Updated GCI entry 221123a6...)
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [segmenter_v2] Added/Updated GCI entry df9c5d47...)
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [segmenter_v2] Added/Updated GCI entry effeed29...)
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [segmenter_v2] Added/Updated GCI entry a1662455...)
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [segmenter_v2] Added/Updated GCI entry 16c106ed...)
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [segmenter_v2] Added/Updated GCI entry 90a0a2c4...)
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [segmenter_v2] Added/Updated GCI entry 10ee42a8...)
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [segmenter_v2] Added/Updated GCI entry 6ae6b275...)
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [segmenter_v2] Added/Updated GCI entry 344f8c60...)
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [segmenter_v2] Added/Updated GCI entry abb992a5...)
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [segmenter_v2] Added/Updated GCI entry bbd52f37...)
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [segmenter_v2] Added/Updated GCI entry 43764a24...)
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [segmenter_v2] Added/Updated GCI entry a1d01486...)
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [segmenter_v2] Added/Updated GCI entry fbca3c33...)
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [segmenter_v2] Added/Updated GCI entry 6c1f7de2...)
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [segmenter_v2] Added/Updated GCI entry bdfb3bfa...)
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [segmenter_v2] Added/Updated GCI entry 11c472a1...)
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [segmenter_v2] Added/Updated GCI entry 274ad240...)
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [segmenter_v2] Added/Updated GCI entry aac1cccb...)
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [segmenter_v2] Added/Updated GCI entry afe31761...)
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [segmenter_v2] Added/Updated GCI entry aa7de8de...)
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [segmenter_v2] Added/Updated GCI entry 4d9cede9...)
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [segmenter_v2] Added/Updated GCI entry c6c94490...)
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [segmenter_v2] Added/Updated GCI entry cc1dc044...)
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [segmenter_v2] Added/Updated GCI entry ec69e7b4...)
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [segmenter_v2] Added/Updated GCI entry 07222c98...)
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [segmenter_v2] Added/Updated GCI entry 788f5f5e...)
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [segmenter_v2] Added/Updated GCI entry f3b7ace7...)
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [Dedup Engine] Starting 3-layer dedup for 46 chunks
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [Dedup Layer 3] Found in GCI: id=ecb74a8c-a82c-42b8-a9c0-21d4908e3942, occurrences=2
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [Dedup L1+L3] Cross-file duplicate: hash=7af4e0e7beca..., occurrences=2
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [Dedup Layer 3] Found in GCI: id=ad339c7b-18d8-4e3d-aaea-87468496af63, occurrences=2
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [Dedup L1+L3] Cross-file duplicate: hash=d89e95bfca3a..., occurrences=2
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [Dedup Layer 3] Found in GCI: id=b67e4617-d5b9-4903-8571-82aeb9d3c554, occurrences=2
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [Dedup L1+L3] Cross-file duplicate: hash=94c3baf37ef1..., occurrences=2
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [Dedup Layer 3] Found in GCI: id=c12b0e7a-ae65-4589-9f12-6619360547ab, occurrences=2
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [Dedup L1+L3] Cross-file duplicate: hash=3e21b34fdb73..., occurrences=2
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [Dedup Layer 3] Found in GCI: id=0bfa660c-8be7-4424-bcda-063195ec7a2f, occurrences=3
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [Dedup L1+L3] Cross-file duplicate: hash=e3a82c03566e..., occurrences=3
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [Dedup Layer 3] Found in GCI: id=6c77c4e7-8faa-47e5-b6d5-d0ba33e0136b, occurrences=3
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [Dedup L1+L3] Cross-file duplicate: hash=570674b898fc..., occurrences=3
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [Dedup Layer 3] Found in GCI: id=994e2e7f-023f-492e-a17c-f7aca86d9f92, occurrences=3
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [Dedup L1+L3] Cross-file duplicate: hash=259d2542dfd7..., occurrences=3
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [Dedup Layer 3] Found in GCI: id=f2a240bd-3137-4207-886d-019e0584cdbd, occurrences=3
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [Dedup L1+L3] Cross-file duplicate: hash=2a2720919041..., occurrences=3
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [Dedup Layer 3] Found in GCI: id=c0d04306-9ec7-4a3f-8f78-87fb3656f6c8, occurrences=2
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [Dedup L1+L3] Cross-file duplicate: hash=af0c7600c75d..., occurrences=2
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [Dedup Layer 3] Found in GCI: id=6be80fc9-9d03-4eb3-90df-e4f7b7be3bba, occurrences=3
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [Dedup L1+L3] Cross-file duplicate: hash=2d95bb600276..., occurrences=3
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [Dedup Layer 3] Found in GCI: id=912d3efd-bf61-4dc2-abf6-9de95592ab41, occurrences=3
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [Dedup L1+L3] Cross-file duplicate: hash=31aa59a6e91c..., occurrences=3
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [Dedup Layer 3] Found in GCI: id=70eb40ea-74e8-4f49-8f11-0e6b6e64ff83, occurrences=2
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [Dedup L1+L3] Cross-file duplicate: hash=0c406a4160b8..., occurrences=2
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [Dedup Layer 3] Found in GCI: id=1865db33-a20e-4de7-ac6c-75618d9afa67, occurrences=3
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [Dedup L1+L3] Cross-file duplicate: hash=7b7d48db40dd..., occurrences=3
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [Dedup Layer 3] Found in GCI: id=6e92f27e-8e83-45f0-80ed-869d28f047fd, occurrences=3
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [Dedup L1+L3] Cross-file duplicate: hash=f8cd37bed992..., occurrences=3
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [Dedup Layer 3] Found in GCI: id=d729eb90-b9bf-46c8-8688-40dfaba3c608, occurrences=3
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [Dedup L1+L3] Cross-file duplicate: hash=09b1c35e1716..., occurrences=3
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [Dedup Layer 3] Found in GCI: id=cb7c1a70-f226-40d6-9ca6-20d5e66904e9, occurrences=3
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [Dedup L1+L3] Cross-file duplicate: hash=0ffb5f7673ac..., occurrences=3
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [Dedup Layer 3] Found in GCI: id=aaa40b8a-a69f-4e04-8d61-2f8c028057c6, occurrences=2
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [Dedup L1+L3] Cross-file duplicate: hash=e8f11c10addc..., occurrences=2
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [Dedup Layer 3] Found in GCI: id=4afcfba1-ecb2-4f6e-95a5-bf2b8a3fb9db, occurrences=2
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [Dedup L1+L3] Cross-file duplicate: hash=aff2925237ac..., occurrences=2
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [Dedup Layer 3] Found in GCI: id=221123a6-1528-45f8-87a0-b5388f9b9f40, occurrences=2
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [Dedup L1+L3] Cross-file duplicate: hash=46f2ebba390a..., occurrences=2
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [Dedup Layer 3] Found in GCI: id=df9c5d47-06c6-4700-ad96-4d5a6c3db20d, occurrences=2
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [Dedup L1+L3] Cross-file duplicate: hash=518f40cbad54..., occurrences=2
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [Dedup Layer 3] Found in GCI: id=effeed29-05c9-44d7-b167-8eb4116fc0e7, occurrences=2
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [Dedup L1+L3] Cross-file duplicate: hash=52ad6c1a7ac4..., occurrences=2
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [Dedup Layer 3] Found in GCI: id=a1662455-3e3e-4ffa-a341-9f856c7d11c6, occurrences=2
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [Dedup L1+L3] Cross-file duplicate: hash=f263c5a3c0ff..., occurrences=2
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [Dedup Layer 3] Found in GCI: id=16c106ed-57b2-422d-973a-17d63cfc59d8, occurrences=2
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [Dedup L1+L3] Cross-file duplicate: hash=b6adec554f53..., occurrences=2
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [Dedup Layer 3] Found in GCI: id=90a0a2c4-6bc0-41c9-9090-0e9055ad1bb8, occurrences=3
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [Dedup L1+L3] Cross-file duplicate: hash=29932563af08..., occurrences=3
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [Dedup Layer 3] Found in GCI: id=10ee42a8-6093-4af2-8345-527f42261fd4, occurrences=3
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [Dedup L1+L3] Cross-file duplicate: hash=8f35bc679f43..., occurrences=3
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [Dedup Layer 3] Found in GCI: id=6ae6b275-0224-4a62-9b6c-066f427d69a9, occurrences=2
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [Dedup L1+L3] Cross-file duplicate: hash=4b3ee26618c3..., occurrences=2
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [Dedup Layer 3] Found in GCI: id=344f8c60-aea1-4dc7-a077-0c18bb73f10c, occurrences=3
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [Dedup L1+L3] Cross-file duplicate: hash=9b8f1404fc7b..., occurrences=3
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [Dedup Layer 3] Found in GCI: id=abb992a5-ec64-44a3-8748-68074c345bd9, occurrences=3
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [Dedup L1+L3] Cross-file duplicate: hash=e17d12078a64..., occurrences=3
2026-02-28 23:38:22 |     INFO | MarketingAdvantageAI | [Dedup Layer 3] Found in GCI: id=bbd52f37-73cb-4950-b550-f44924fbb902, occurrences=3
